customer_id,division_name,district_name,farm_size_acres,customer_segment,crop_type,signup_date,acquisition_channel,district_id,division_id
C01420,Sylhet,Moulvibazar,4.23,Medium (2-5 acre),Jute,2026-03-27,Referral/NGO Partner,DT028,D08
C01421,Dhaka,Narayanganj,1.85,Smallholder (<2 acre),Potato,2026-03-13,Referral/NGO Partner,DT018,D05
C01422,Mymensingh,Netrokona,0.72,Smallholder (<2 acre),Potato,2026-03-29,Referral/NGO Partner,DT015,D04
C01423,Mymensingh,Mymensingh,1.61,Smallholder (<2 acre),Mustard,2025-10-02,Field Dealer Network,DT013,D04
C01424,Khulna,Satkhira,3.79,Medium (2-5 acre),Rice (Boro),2026-01-01,Field Dealer Network,DT011,D03
C01425,Khulna,Khulna,3.04,Medium (2-5 acre),Rice (Aman),2026-02-18,Field Dealer Network,DT009,D03
C01426,Khulna,Bagerhat,3.14,Medium (2-5 acre),Rice (Boro),2025-04-20,Organic Search,DT012,D03
C01427,Rajshahi,Bogura,1.09,Smallholder (<2 acre),Rice (Aman),2026-01-26,Organic Search,DT002,D01
C01428,Rajshahi,Pabna,1.83,Smallholder (<2 acre),Mustard,2025-10-07,Organic Search,DT003,D01
C01429,Barishal,Bhola,0.97,Smallholder (<2 acre),Potato,2025-10-06,Organic Search,DT022,D06
C01430,Mymensingh,Mymensingh,6.52,Large (>5 acre),Rice (Boro),2025-05-09,Organic Search,DT013,D04
C01431,Chattogram,Feni,0.97,Smallholder (<2 acre),Vegetables,2026-02-08,Organic Search,DT026,D07
C01432,Dhaka,Narayanganj,0.65,Smallholder (<2 acre),Rice (Aman),2025-03-28,Organic Search,DT018,D05
C01433,Rajshahi,Pabna,0.33,Smallholder (<2 acre),Jute,2026-01-04,Referral/NGO Partner,DT003,D01
C01434,Rajshahi,Pabna,2.01,Medium (2-5 acre),Rice (Aman),2025-05-24,Organic Search,DT003,D01
C01435,Rangpur,Kurigram,0.89,Smallholder (<2 acre),Mustard,2025-12-24,Facebook Ads,DT007,D02
C01436,Sylhet,Moulvibazar,1.85,Smallholder (<2 acre),Mustard,2025-12-18,YouTube,DT028,D08
C01437,Rangpur,Rangpur,3.43,Medium (2-5 acre),Jute,2025-01-20,Referral/NGO Partner,DT005,D02
C01438,Mymensingh,Netrokona,1.17,Smallholder (<2 acre),Rice (Boro),2025-08-02,SMS Campaign,DT015,D04
C01439,Chattogram,Feni,2.69,Medium (2-5 acre),Jute,2026-01-27,Organic Search,DT026,D07
C01440,Sylhet,Moulvibazar,0.45,Smallholder (<2 acre),Tea,2026-01-08,Facebook Ads,DT028,D08
C01441,Rangpur,Kurigram,0.46,Smallholder (<2 acre),Mustard,2025-06-13,Organic Search,DT007,D02
C01442,Rajshahi,Bogura,0.34,Smallholder (<2 acre),Maize,2025-03-08,Field Dealer Network,DT002,D01
C01443,Rajshahi,Pabna,1.57,Smallholder (<2 acre),Jute,2025-10-05,SMS Campaign,DT003,D01
C01444,Rajshahi,Natore,4.7,Medium (2-5 acre),Rice (Aman),2025-11-02,Facebook Ads,DT004,D01
C01445,Rangpur,Kurigram,0.9,Smallholder (<2 acre),Mustard,2025-09-25,Referral/NGO Partner,DT007,D02
C01446,Dhaka,Gazipur,2.94,Medium (2-5 acre),Wheat,2026-01-17,Facebook Ads,DT017,D05
C01447,Chattogram,Feni,1.09,Smallholder (<2 acre),Rice (Aman),2026-04-12,Organic Search,DT026,D07
C01448,Mymensingh,Jamalpur,1.84,Smallholder (<2 acre),Mustard,2026-04-14,Field Dealer Network,DT014,D04
C01449,Dhaka,Gazipur,1.73,Smallholder (<2 acre),Mustard,2025-07-09,Organic Search,DT017,D05
C01450,Rangpur,Kurigram,1.06,Smallholder (<2 acre),Potato,2025-09-16,Field Dealer Network,DT007,D02
C01451,Barishal,Patuakhali,1.12,Smallholder (<2 acre),Mustard,2025-10-29,Organic Search,DT021,D06
C01452,Dhaka,Tangail,2.21,Medium (2-5 acre),Mustard,2025-11-01,Referral/NGO Partner,DT019,D05
C01453,Chattogram,Feni,4.16,Medium (2-5 acre),Jute,2025-04-14,Direct,DT026,D07
C01454,Sylhet,Sylhet,0.92,Smallholder (<2 acre),Jute,2026-02-15,Facebook Ads,DT027,D08
C01455,Khulna,Satkhira,2.05,Medium (2-5 acre),Wheat,2025-06-12,Direct,DT011,D03
C01456,Rajshahi,Bogura,4.0,Medium (2-5 acre),Wheat,2026-01-01,Organic Search,DT002,D01
C01457,Rangpur,Kurigram,0.44,Smallholder (<2 acre),Maize,2026-02-17,Facebook Ads,DT007,D02
C01458,Khulna,Bagerhat,3.53,Medium (2-5 acre),Maize,2026-04-05,Facebook Ads,DT012,D03
C01459,Sylhet,Moulvibazar,2.69,Medium (2-5 acre),Potato,2025-03-08,Facebook Ads,DT028,D08
C01460,Khulna,Satkhira,1.65,Smallholder (<2 acre),Rice (Aman),2025-09-20,YouTube,DT011,D03
C01461,Barishal,Barishal,1.24,Smallholder (<2 acre),Vegetables,2025-02-23,Facebook Ads,DT020,D06
C01462,Mymensingh,Netrokona,2.4,Medium (2-5 acre),Rice (Boro),2026-03-07,Facebook Ads,DT015,D04
C01463,Rangpur,Rangpur,3.66,Medium (2-5 acre),Maize,2026-04-02,Facebook Ads,DT005,D02
C01464,Khulna,Khulna,1.42,Smallholder (<2 acre),Rice (Boro),2025-01-18,Referral/NGO Partner,DT009,D03
C01465,Dhaka,Narayanganj,4.95,Medium (2-5 acre),Vegetables,2026-02-08,Facebook Ads,DT018,D05
C01466,Dhaka,Tangail,0.79,Smallholder (<2 acre),Maize,2025-11-18,Organic Search,DT019,D05
C01467,Khulna,Bagerhat,1.07,Smallholder (<2 acre),Vegetables,2026-02-05,YouTube,DT012,D03
C01468,Rangpur,Gaibandha,5.26,Large (>5 acre),Rice (Aman),2026-04-19,Field Dealer Network,DT008,D02
C01469,Barishal,Patuakhali,6.86,Large (>5 acre),Mustard,2025-03-17,Facebook Ads,DT021,D06
C01470,Rangpur,Dinajpur,0.76,Smallholder (<2 acre),Potato,2026-02-15,Field Dealer Network,DT006,D02
C01471,Chattogram,Cox'S Bazar,1.74,Smallholder (<2 acre),Wheat,2025-07-10,Field Dealer Network,DT024,D07
C01472,Rangpur,Rangpur,4.16,Medium (2-5 acre),Mustard,2025-07-08,Referral/NGO Partner,DT005,D02
C01473,Rajshahi,Natore,3.0,Medium (2-5 acre),Potato,2026-04-05,Field Dealer Network,DT004,D01
C01474,Mymensingh,Netrokona,1.17,Smallholder (<2 acre),Wheat,2026-02-22,Facebook Ads,DT015,D04
C01475,Mymensingh,Netrokona,1.62,Smallholder (<2 acre),Vegetables,2025-12-08,Referral/NGO Partner,DT015,D04
C01476,Mymensingh,Jamalpur,3.04,Medium (2-5 acre),Rice (Boro),2026-02-08,Facebook Ads,DT014,D04
C01477,Khulna,Khulna,1.68,Smallholder (<2 acre),Jute,2026-04-15,Facebook Ads,DT009,D03
C01478,Sylhet,Sylhet,1.25,Smallholder (<2 acre),Rice (Aman),2026-04-23,Facebook Ads,DT027,D08
C01479,Mymensingh,Netrokona,2.22,Medium (2-5 acre),Mustard,2025-07-27,YouTube,DT015,D04
C01480,Mymensingh,Mymensingh,0.41,Smallholder (<2 acre),Maize,2025-08-24,Field Dealer Network,DT013,D04
C01481,Khulna,Satkhira,1.02,Smallholder (<2 acre),Rice (Boro),2026-01-23,Organic Search,DT011,D03
C01482,Rajshahi,Pabna,2.91,Medium (2-5 acre),Vegetables,2025-12-07,SMS Campaign,DT003,D01
C01483,Dhaka,Gazipur,2.56,Medium (2-5 acre),Potato,2025-02-23,Field Dealer Network,DT017,D05
C01484,Rangpur,Rangpur,3.61,Medium (2-5 acre),Wheat,2025-06-11,Field Dealer Network,DT005,D02
C01485,Dhaka,Gazipur,1.51,Smallholder (<2 acre),Rice (Boro),2025-10-31,YouTube,DT017,D05
C01486,Rajshahi,Rajshahi,0.97,Smallholder (<2 acre),Mustard,2025-07-18,Field Dealer Network,DT001,D01
C01487,Sylhet,Moulvibazar,1.57,Smallholder (<2 acre),Rice (Boro),2026-01-21,Organic Search,DT028,D08
C01488,Mymensingh,Mymensingh,5.13,Large (>5 acre),Mustard,2025-12-06,Field Dealer Network,DT013,D04
C01489,Chattogram,Feni,3.83,Medium (2-5 acre),Vegetables,2026-04-20,Organic Search,DT026,D07
C01490,Mymensingh,Jamalpur,1.02,Smallholder (<2 acre),Potato,2025-06-10,Field Dealer Network,DT014,D04
C01491,Rajshahi,Bogura,2.61,Medium (2-5 acre),Rice (Aman),2025-11-04,Field Dealer Network,DT002,D01
C01492,Chattogram,Feni,5.87,Large (>5 acre),Potato,2025-07-08,Organic Search,DT026,D07
C01493,Dhaka,Tangail,2.72,Medium (2-5 acre),Rice (Aman),2025-06-01,Field Dealer Network,DT019,D05
C01494,Barishal,Bhola,2.94,Medium (2-5 acre),Potato,2025-10-01,Field Dealer Network,DT022,D06
C01495,Khulna,Jashore,2.75,Medium (2-5 acre),Rice (Boro),2025-08-05,Field Dealer Network,DT010,D03
C01496,Dhaka,Narayanganj,0.54,Smallholder (<2 acre),Maize,2025-12-15,Field Dealer Network,DT018,D05
C01497,Chattogram,Comilla,0.32,Smallholder (<2 acre),Wheat,2025-03-24,SMS Campaign,DT025,D07
C01498,Dhaka,Tangail,0.66,Smallholder (<2 acre),Rice (Aman),2025-05-25,Referral/NGO Partner,DT019,D05
C01499,Khulna,Bagerhat,1.83,Smallholder (<2 acre),Wheat,2025-11-28,Organic Search,DT012,D03
C01500,Dhaka,Gazipur,2.48,Medium (2-5 acre),Maize,2025-05-22,Facebook Ads,DT017,D05
