traffic_id,date,division_id,division_name,channel,device_category,sessions,new_users,total_users,bounce_rate_pct,avg_session_duration_sec,conversions,conversion_rate_pct
17665,2025-11-12,D04,Mymensingh,SMS Campaign,Mobile,28,16,27,42.2,98.0,1.0,1.92
17666,2025-11-12,D04,Mymensingh,Referral/Ngo Partner,Mobile,19,11,16,42.6,79.0,0.0,2.43
17667,2025-11-12,D04,Mymensingh,Organic Search,Desktop,13,10,11,38.7,90.0,0.0,1.77
17668,2025-11-12,D04,Mymensingh,Direct,Desktop,19,13,16,51.0,77.0,0.0,2.01
17669,2025-11-12,D05,Dhaka,Organic Search,Mobile,70,44,63,52.0,100.0,1.0,1.65
17670,2025-11-12,D05,Dhaka,Organic Search,Mobile,91,57,78,45.4,83.0,2.0,1.83
17671,2025-11-12,D05,Dhaka,Google Ads,Mobile,46,35,40,45.8,112.0,1.0,1.24
17672,2025-11-12,D05,Dhaka,Youtube,Desktop,31,20,27,45.2,99.0,1.0,1.99
17673,2025-11-12,D05,Dhaka,Facebook Ads,Mobile,32,23,27,47.0,93.0,1.0,1.88
17674,2025-11-12,D05,Dhaka,Facebook Ads,Mobile,21,16,18,41.5,100.0,0.0,1.52
17675,2025-11-12,D05,Dhaka,Organic Search,Mobile,24,18,21,46.6,108.0,0.0,1.44
17676,2025-11-12,D06,Barishal,Direct,Mobile,37,26,32,49.9,137.0,1.0,1.93
17677,2025-11-12,D06,Barishal,Youtube,Mobile,65,44,57,43.7,114.0,1.0,1.27
17678,2025-11-12,D06,Barishal,Direct,Mobile,26,15,25,60.0,93.0,0.0,1.9
17679,2025-11-12,D06,Barishal,Facebook Ads,Mobile,18,13,17,56.8,120.0,0.0,1.32
17680,2025-11-12,D06,Barishal,Youtube,Mobile,20,13,19,48.3,128.0,0.0,1.96
17681,2025-11-12,D06,Barishal,Youtube,Mobile,13,9,12,38.4,110.0,0.0,1.73
17682,2025-11-12,D06,Barishal,SMS Campaign,Mobile,13,8,12,43.2,122.0,0.0,1.88
17683,2025-11-12,D07,Chattogram,Direct,Mobile,67,42,61,46.6,105.0,1.0,1.52
17684,2025-11-12,D07,Chattogram,SMS Campaign,Mobile,72,55,62,52.9,110.0,1.0,2.06
17685,2025-11-12,D07,Chattogram,Organic Search,Mobile,31,24,27,48.5,102.0,0.0,1.54
17686,2025-11-12,D07,Chattogram,SMS Campaign,Mobile,25,19,24,39.5,45.0,0.0,1.81
17687,2025-11-12,D07,Chattogram,Youtube,Mobile,13,8,11,49.4,85.0,0.0,1.69
17688,2025-11-12,D07,Chattogram,Referral/Ngo Partner,Mobile,12,8,11,51.8,87.0,0.0,1.78
17689,2025-11-12,D07,Chattogram,Referral/Ngo Partner,Desktop,13,7,11,61.0,82.0,0.0,1.98
17690,2025-11-12,D08,Sylhet,SMS Campaign,Mobile,22,17,20,48.5,102.0,0.0,1.18
17691,2025-11-12,D08,Sylhet,SMS Campaign,Mobile,37,22,32,36.8,91.0,0.0,1.18
17692,2025-11-12,D08,Sylhet,Direct,Mobile,15,12,14,43.7,120.0,0.0,1.09
17693,2025-11-12,D08,Sylhet,SMS Campaign,Mobile,12,7,11,45.8,97.0,0.0,1.12
17694,2025-11-12,D08,Sylhet,Youtube,Mobile,7,5,6,43.8,65.0,0.0,1.04
17695,2025-11-12,D08,Sylhet,Direct,Mobile,7,6,6,43.0,115.0,0.0,1.12
17696,2025-11-12,D08,Sylhet,Google Ads,Mobile,10,8,10,56.5,100.0,0.0,1.14
17697,2025-11-13,D01,Rajshahi,Facebook Ads,Mobile,77,61,73,36.3,98.0,1.0,1.4
17698,2025-11-13,D01,Rajshahi,Organic Search,Mobile,80,55,72,43.0,94.0,2.0,2.46
17699,2025-11-13,D01,Rajshahi,Youtube,Mobile,43,33,40,38.2,103.0,1.0,2.01
17700,2025-11-13,D01,Rajshahi,Organic Search,Mobile,25,17,22,46.8,79.0,1.0,2.09
17701,2025-11-13,D01,Rajshahi,Referral/Ngo Partner,Desktop,26,15,24,45.6,51.0,1.0,1.96
17702,2025-11-13,D01,Rajshahi,Google Ads,Desktop,23,14,22,51.4,122.0,1.0,2.39
17703,2025-11-13,D01,Rajshahi,Direct,Mobile,20,12,18,39.3,94.0,0.0,2.31
17704,2025-11-13,D02,Rangpur,Youtube,Mobile,87,66,80,51.6,86.0,2.0,2.26
17705,2025-11-13,D02,Rangpur,Direct,Mobile,79,56,69,55.8,48.0,2.0,2.07
17706,2025-11-13,D02,Rangpur,Google Ads,Mobile,34,23,29,47.2,101.0,1.0,2.68
17707,2025-11-13,D02,Rangpur,Direct,Mobile,26,18,23,45.8,76.0,1.0,1.95
17708,2025-11-13,D02,Rangpur,Direct,Mobile,19,14,18,49.7,94.0,0.0,2.12
17709,2025-11-13,D02,Rangpur,Facebook Ads,Mobile,16,9,14,40.2,99.0,0.0,2.0
17710,2025-11-13,D02,Rangpur,SMS Campaign,Mobile,20,13,18,39.0,65.0,1.0,2.7
17711,2025-11-13,D03,Khulna,Facebook Ads,Mobile,64,37,59,42.0,96.0,1.0,2.01
17712,2025-11-13,D03,Khulna,Google Ads,Mobile,94,53,80,48.7,105.0,2.0,2.22
17713,2025-11-13,D03,Khulna,Direct,Mobile,28,19,27,45.0,124.0,1.0,2.35
17714,2025-11-13,D03,Khulna,SMS Campaign,Mobile,26,20,23,42.6,71.0,0.0,1.13
17715,2025-11-13,D03,Khulna,Facebook Ads,Mobile,27,20,24,54.5,71.0,1.0,2.14
17716,2025-11-13,D03,Khulna,Google Ads,Desktop,17,12,16,56.7,57.0,0.0,2.77
17717,2025-11-13,D03,Khulna,Facebook Ads,Mobile,19,11,18,40.0,118.0,0.0,1.99
17718,2025-11-13,D04,Mymensingh,Google Ads,Desktop,32,24,28,49.2,89.0,1.0,1.95
17719,2025-11-13,D04,Mymensingh,Direct,Mobile,63,43,59,47.1,78.0,1.0,1.87
17720,2025-11-13,D04,Mymensingh,Google Ads,Mobile,27,19,26,43.9,62.0,1.0,2.57
17721,2025-11-13,D04,Mymensingh,Facebook Ads,Mobile,20,15,17,55.2,104.0,0.0,1.75
17722,2025-11-13,D04,Mymensingh,Facebook Ads,Mobile,19,13,17,51.1,124.0,0.0,1.71
17723,2025-11-13,D04,Mymensingh,Organic Search,Mobile,16,10,15,39.9,89.0,0.0,2.22
17724,2025-11-13,D04,Mymensingh,Youtube,Mobile,18,13,16,37.7,76.0,0.0,1.23
17725,2025-11-13,D05,Dhaka,Referral/Ngo Partner,Mobile,74,50,69,35.1,103.0,1.0,1.43
17726,2025-11-13,D05,Dhaka,Referral/Ngo Partner,Mobile,102,78,95,47.8,183.0,2.0,1.56
17727,2025-11-13,D05,Dhaka,Youtube,Mobile,34,26,31,45.8,88.0,1.0,1.83
17728,2025-11-13,D05,Dhaka,SMS Campaign,Mobile,31,20,27,49.0,156.0,1.0,1.68
17729,2025-11-13,D05,Dhaka,Direct,Mobile,27,19,24,46.8,64.0,1.0,1.97
17730,2025-11-13,D05,Dhaka,Youtube,Mobile,22,13,19,48.9,130.0,0.0,2.03
17731,2025-11-13,D05,Dhaka,Direct,Desktop,27,20,26,59.8,90.0,1.0,1.96
17732,2025-11-13,D06,Barishal,SMS Campaign,Mobile,44,30,39,49.6,105.0,1.0,1.74
17733,2025-11-13,D06,Barishal,Organic Search,Mobile,67,47,65,58.4,87.0,1.0,1.42
17734,2025-11-13,D06,Barishal,Youtube,Mobile,21,15,20,57.7,82.0,0.0,1.23
17735,2025-11-13,D06,Barishal,Youtube,Mobile,16,9,15,47.4,121.0,0.0,1.98
17736,2025-11-13,D06,Barishal,Direct,Desktop,11,6,10,51.6,100.0,0.0,1.5
17737,2025-11-13,D06,Barishal,Organic Search,Mobile,17,10,15,59.3,82.0,0.0,2.08
17738,2025-11-13,D06,Barishal,Direct,Mobile,18,11,17,34.6,45.0,0.0,1.74
17739,2025-11-13,D07,Chattogram,Organic Search,Mobile,50,28,47,45.8,50.0,1.0,1.24
17740,2025-11-13,D07,Chattogram,Facebook Ads,Mobile,72,55,65,45.8,76.0,1.0,2.02
17741,2025-11-13,D07,Chattogram,Direct,Mobile,31,20,29,45.0,70.0,1.0,1.92
17742,2025-11-13,D07,Chattogram,Referral/Ngo Partner,Mobile,21,15,20,57.8,106.0,0.0,1.76
17743,2025-11-13,D07,Chattogram,Facebook Ads,Mobile,17,12,15,59.6,79.0,0.0,1.79
17744,2025-11-13,D07,Chattogram,Direct,Mobile,15,10,13,32.5,93.0,0.0,1.9
17745,2025-11-13,D07,Chattogram,Direct,Mobile,16,10,14,50.4,80.0,0.0,1.6
17746,2025-11-13,D08,Sylhet,Referral/Ngo Partner,Mobile,27,21,24,34.2,64.0,0.0,1.27
17747,2025-11-13,D08,Sylhet,Facebook Ads,Mobile,36,25,33,40.6,132.0,0.0,1.39
17748,2025-11-13,D08,Sylhet,Direct,Mobile,10,8,10,50.4,71.0,0.0,1.09
17749,2025-11-13,D08,Sylhet,Organic Search,Mobile,11,7,10,48.2,121.0,0.0,1.28
17750,2025-11-13,D08,Sylhet,Facebook Ads,Mobile,9,5,8,43.5,137.0,0.0,1.19
17751,2025-11-13,D08,Sylhet,SMS Campaign,Mobile,8,5,7,46.7,33.0,0.0,1.4
17752,2025-11-13,D08,Sylhet,Referral/Ngo Partner,Mobile,10,6,9,48.5,99.0,0.0,1.18
17753,2025-11-14,D01,Rajshahi,SMS Campaign,Mobile,94,62,82,48.4,94.0,2.0,2.12
17754,2025-11-14,D01,Rajshahi,SMS Campaign,Desktop,63,49,55,41.9,126.0,1.0,1.92
17755,2025-11-14,D01,Rajshahi,Google Ads,Desktop,51,32,46,41.9,104.0,1.0,2.24
17756,2025-11-14,D01,Rajshahi,Youtube,Mobile,27,21,24,42.0,107.0,1.0,1.92
17757,2025-11-14,D01,Rajshahi,Referral/Ngo Partner,Mobile,23,15,21,47.5,107.0,1.0,2.41
17758,2025-11-14,D01,Rajshahi,Google Ads,Mobile,17,11,15,38.2,84.0,0.0,2.47
17759,2025-11-14,D01,Rajshahi,Organic Search,Desktop,16,11,14,41.7,60.0,0.0,1.46
17760,2025-11-14,D02,Rangpur,Youtube,Desktop,71,54,63,41.5,104.0,2.0,2.25
17761,2025-11-14,D02,Rangpur,Facebook Ads,Desktop,81,52,79,55.9,28.0,2.0,2.09
17762,2025-11-14,D02,Rangpur,Organic Search,Mobile,33,19,29,48.4,116.0,1.0,1.69
17763,2025-11-14,D02,Rangpur,Facebook Ads,Desktop,27,19,26,53.8,20.0,0.0,1.77
17764,2025-11-14,D02,Rangpur,SMS Campaign,Mobile,27,20,24,44.8,91.0,1.0,2.02
17765,2025-11-14,D02,Rangpur,Google Ads,Mobile,25,19,24,45.9,70.0,1.0,2.32
17766,2025-11-14,D02,Rangpur,Organic Search,Mobile,27,19,25,39.2,95.0,1.0,2.2
17767,2025-11-14,D03,Khulna,Referral/Ngo Partner,Mobile,59,34,51,40.2,92.0,1.0,1.93
17768,2025-11-14,D03,Khulna,Google Ads,Mobile,79,56,69,52.1,78.0,2.0,2.28
17769,2025-11-14,D03,Khulna,Referral/Ngo Partner,Mobile,36,23,33,45.8,103.0,1.0,1.82
17770,2025-11-14,D03,Khulna,Google Ads,Desktop,30,24,27,57.2,80.0,1.0,2.16
17771,2025-11-14,D03,Khulna,Facebook Ads,Mobile,21,15,19,38.4,57.0,0.0,2.15
17772,2025-11-14,D03,Khulna,Direct,Mobile,15,10,14,52.8,74.0,0.0,2.31
17773,2025-11-14,D03,Khulna,Referral/Ngo Partner,Mobile,22,12,21,44.0,92.0,0.0,2.23
17774,2025-11-14,D04,Mymensingh,Organic Search,Mobile,54,31,49,46.2,94.0,1.0,1.43
17775,2025-11-14,D04,Mymensingh,Referral/Ngo Partner,Mobile,78,44,74,34.2,82.0,1.0,1.88
17776,2025-11-14,D04,Mymensingh,Facebook Ads,Mobile,28,20,24,61.3,98.0,1.0,1.79
17777,2025-11-14,D04,Mymensingh,Facebook Ads,Mobile,26,15,23,43.8,131.0,1.0,2.07
17778,2025-11-14,D04,Mymensingh,Referral/Ngo Partner,Mobile,24,17,21,40.3,140.0,0.0,1.94
17779,2025-11-14,D04,Mymensingh,Youtube,Mobile,15,12,13,45.2,98.0,0.0,1.97
17780,2025-11-14,D04,Mymensingh,Google Ads,Mobile,17,12,16,50.5,98.0,0.0,2.23
17781,2025-11-14,D05,Dhaka,Direct,Mobile,77,48,73,57.7,102.0,2.0,1.98
17782,2025-11-14,D05,Dhaka,Facebook Ads,Mobile,82,54,74,47.7,83.0,1.0,1.65
17783,2025-11-14,D05,Dhaka,Youtube,Mobile,36,23,34,37.0,83.0,1.0,1.91
17784,2025-11-14,D05,Dhaka,Direct,Mobile,42,30,41,45.5,104.0,1.0,2.1
17785,2025-11-14,D05,Dhaka,Referral/Ngo Partner,Mobile,27,16,24,48.2,96.0,0.0,1.65
17786,2025-11-14,D05,Dhaka,Youtube,Mobile,19,13,17,48.1,144.0,0.0,1.23
17787,2025-11-14,D05,Dhaka,Facebook Ads,Mobile,24,13,23,51.8,104.0,0.0,1.42
17788,2025-11-14,D06,Barishal,SMS Campaign,Mobile,40,23,35,34.1,88.0,0.0,1.18
17789,2025-11-14,D06,Barishal,SMS Campaign,Mobile,36,24,33,43.8,149.0,1.0,1.65
17790,2025-11-14,D06,Barishal,Referral/Ngo Partner,Mobile,19,14,17,43.9,79.0,0.0,1.65
17791,2025-11-14,D06,Barishal,Facebook Ads,Desktop,14,9,13,44.3,136.0,0.0,1.87
17792,2025-11-14,D06,Barishal,Youtube,Desktop,15,9,13,49.4,132.0,0.0,1.5
17793,2025-11-14,D06,Barishal,Google Ads,Mobile,12,7,10,40.3,158.0,0.0,1.28
17794,2025-11-14,D06,Barishal,Direct,Mobile,16,9,14,58.2,97.0,0.0,1.82
17795,2025-11-14,D07,Chattogram,Youtube,Mobile,63,50,59,49.3,74.0,1.0,1.74
17796,2025-11-14,D07,Chattogram,Organic Search,Mobile,89,68,84,41.0,92.0,1.0,1.41
17797,2025-11-14,D07,Chattogram,SMS Campaign,Desktop,27,19,26,47.8,115.0,0.0,1.52
17798,2025-11-14,D07,Chattogram,Referral/Ngo Partner,Mobile,19,11,18,41.1,99.0,0.0,2.11
17799,2025-11-14,D07,Chattogram,Organic Search,Desktop,20,13,19,40.5,102.0,0.0,1.77
17800,2025-11-14,D07,Chattogram,SMS Campaign,Mobile,16,10,15,57.9,75.0,0.0,1.59
17801,2025-11-14,D07,Chattogram,Youtube,Mobile,14,9,12,53.1,117.0,0.0,2.08
17802,2025-11-14,D08,Sylhet,SMS Campaign,Mobile,24,17,23,42.3,67.0,0.0,1.43
17803,2025-11-14,D08,Sylhet,Facebook Ads,Mobile,30,21,27,51.5,122.0,0.0,1.5
17804,2025-11-14,D08,Sylhet,Youtube,Mobile,17,13,15,48.8,110.0,0.0,1.0
17805,2025-11-14,D08,Sylhet,Referral/Ngo Partner,Mobile,12,9,11,49.2,119.0,0.0,1.56
17806,2025-11-14,D08,Sylhet,Youtube,Desktop,9,5,8,49.1,113.0,0.0,1.44
17807,2025-11-14,D08,Sylhet,Google Ads,Desktop,3,2,3,48.4,115.0,0.0,1.3
17808,2025-11-14,D08,Sylhet,Referral/Ngo Partner,Desktop,8,6,7,45.8,107.0,0.0,1.45
17809,2025-11-15,D01,Rajshahi,Facebook Ads,Mobile,87,56,84,48.8,94.0,1.0,1.65
17810,2025-11-15,D01,Rajshahi,Referral/Ngo Partner,Mobile,124,96,116,45.8,105.0,3.0,2.4
17811,2025-11-15,D01,Rajshahi,Organic Search,Mobile,38,30,35,41.1,109.0,1.0,2.14
17812,2025-11-15,D01,Rajshahi,Referral/Ngo Partner,Mobile,39,28,34,50.8,95.0,1.0,1.93
17813,2025-11-15,D01,Rajshahi,Direct,Mobile,24,15,23,43.0,107.0,0.0,1.63
17814,2025-11-15,D01,Rajshahi,SMS Campaign,Mobile,21,12,18,51.7,95.0,0.0,1.76
17815,2025-11-15,D01,Rajshahi,Google Ads,Mobile,29,19,28,40.9,120.0,0.0,1.66
17816,2025-11-15,D02,Rangpur,Organic Search,Desktop,76,57,66,46.7,112.0,2.0,2.47
17817,2025-11-15,D02,Rangpur,Google Ads,Mobile,53,33,46,44.1,119.0,1.0,2.24
17818,2025-11-15,D02,Rangpur,Google Ads,Mobile,45,27,43,47.1,105.0,1.0,2.4
17819,2025-11-15,D02,Rangpur,Youtube,Mobile,32,25,29,45.3,78.0,1.0,2.4
17820,2025-11-15,D02,Rangpur,Organic Search,Mobile,36,22,32,53.0,108.0,1.0,2.42
17821,2025-11-15,D02,Rangpur,Organic Search,Desktop,17,13,15,55.1,67.0,0.0,2.39
17822,2025-11-15,D02,Rangpur,Youtube,Mobile,25,17,24,41.4,42.0,1.0,2.25
17823,2025-11-15,D03,Khulna,Facebook Ads,Mobile,45,27,41,48.8,100.0,1.0,2.34
17824,2025-11-15,D03,Khulna,Organic Search,Mobile,61,41,58,45.9,114.0,1.0,1.88
17825,2025-11-15,D03,Khulna,SMS Campaign,Mobile,37,29,34,49.0,82.0,1.0,1.59
17826,2025-11-15,D03,Khulna,SMS Campaign,Mobile,25,17,24,44.7,125.0,1.0,2.44
17827,2025-11-15,D03,Khulna,Facebook Ads,Mobile,20,14,18,50.7,136.0,0.0,1.77
17828,2025-11-15,D03,Khulna,Organic Search,Desktop,16,9,15,59.3,123.0,0.0,2.24
17829,2025-11-15,D03,Khulna,Youtube,Desktop,16,10,15,53.4,117.0,0.0,1.87
17830,2025-11-15,D04,Mymensingh,Youtube,Desktop,39,26,38,53.7,117.0,1.0,2.67
17831,2025-11-15,D04,Mymensingh,Organic Search,Desktop,92,59,83,49.1,59.0,3.0,2.92
17832,2025-11-15,D04,Mymensingh,Youtube,Mobile,25,14,24,47.8,56.0,1.0,2.14
17833,2025-11-15,D04,Mymensingh,Youtube,Mobile,33,25,30,51.7,108.0,1.0,1.89
17834,2025-11-15,D04,Mymensingh,Referral/Ngo Partner,Mobile,21,12,19,49.2,69.0,1.0,2.58
17835,2025-11-15,D04,Mymensingh,SMS Campaign,Mobile,8,5,7,47.0,94.0,0.0,1.97
17836,2025-11-15,D04,Mymensingh,Google Ads,Mobile,17,10,16,53.1,124.0,0.0,2.37
17837,2025-11-15,D05,Dhaka,Direct,Mobile,76,60,73,43.1,155.0,1.0,1.56
17838,2025-11-15,D05,Dhaka,Direct,Mobile,113,79,105,61.0,82.0,2.0,1.64
17839,2025-11-15,D05,Dhaka,Organic Search,Mobile,43,24,37,37.2,49.0,1.0,1.84
17840,2025-11-15,D05,Dhaka,Facebook Ads,Mobile,28,19,25,45.8,78.0,1.0,1.91
17841,2025-11-15,D05,Dhaka,Youtube,Desktop,30,23,26,42.2,96.0,1.0,1.96
17842,2025-11-15,D05,Dhaka,Youtube,Mobile,16,11,14,43.8,125.0,0.0,1.65
17843,2025-11-15,D05,Dhaka,Organic Search,Mobile,26,18,22,43.7,101.0,0.0,1.41
17844,2025-11-15,D06,Barishal,SMS Campaign,Mobile,40,26,37,40.1,87.0,1.0,1.61
17845,2025-11-15,D06,Barishal,Facebook Ads,Mobile,62,47,60,51.4,82.0,1.0,1.5
17846,2025-11-15,D06,Barishal,Organic Search,Mobile,25,14,23,55.0,106.0,0.0,1.55
17847,2025-11-15,D06,Barishal,Organic Search,Mobile,15,9,13,47.5,102.0,0.0,1.94
17848,2025-11-15,D06,Barishal,Referral/Ngo Partner,Desktop,10,7,9,61.4,85.0,0.0,2.07
17849,2025-11-15,D06,Barishal,Referral/Ngo Partner,Mobile,14,10,12,48.1,100.0,0.0,1.76
17850,2025-11-15,D06,Barishal,Facebook Ads,Mobile,16,9,14,47.8,50.0,0.0,1.59
17851,2025-11-15,D07,Chattogram,Facebook Ads,Mobile,55,33,50,51.8,102.0,1.0,1.62
17852,2025-11-15,D07,Chattogram,Direct,Mobile,68,45,62,36.4,77.0,1.0,1.6
17853,2025-11-15,D07,Chattogram,Direct,Desktop,24,19,21,45.8,97.0,0.0,1.72
17854,2025-11-15,D07,Chattogram,Organic Search,Mobile,20,15,19,46.8,107.0,0.0,1.01
17855,2025-11-15,D07,Chattogram,Facebook Ads,Mobile,19,12,17,45.8,42.0,0.0,1.46
17856,2025-11-15,D07,Chattogram,Organic Search,Mobile,16,10,14,54.0,56.0,0.0,2.34
17857,2025-11-15,D07,Chattogram,Google Ads,Mobile,14,10,12,42.4,113.0,0.0,1.97
17858,2025-11-15,D08,Sylhet,Facebook Ads,Mobile,26,20,23,44.7,119.0,0.0,1.34
17859,2025-11-15,D08,Sylhet,Youtube,Mobile,27,17,25,47.7,121.0,0.0,1.34
17860,2025-11-15,D08,Sylhet,Referral/Ngo Partner,Mobile,11,7,10,44.4,71.0,0.0,1.44
17861,2025-11-15,D08,Sylhet,Direct,Mobile,11,7,10,47.9,92.0,0.0,1.22
17862,2025-11-15,D08,Sylhet,Youtube,Mobile,10,8,9,46.8,88.0,0.0,1.19
17863,2025-11-15,D08,Sylhet,Organic Search,Mobile,7,5,6,46.9,94.0,0.0,1.45
17864,2025-11-15,D08,Sylhet,Youtube,Desktop,11,9,10,45.8,50.0,0.0,1.12
17865,2025-11-16,D01,Rajshahi,Youtube,Mobile,52,37,45,45.8,72.0,1.0,2.03
17866,2025-11-16,D01,Rajshahi,Facebook Ads,Mobile,78,46,75,51.0,78.0,2.0,2.22
17867,2025-11-16,D01,Rajshahi,Organic Search,Mobile,29,16,27,53.6,100.0,1.0,1.89
17868,2025-11-16,D01,Rajshahi,SMS Campaign,Mobile,31,19,30,45.8,79.0,1.0,1.95
17869,2025-11-16,D01,Rajshahi,Youtube,Mobile,28,20,24,52.4,125.0,1.0,2.21
17870,2025-11-16,D01,Rajshahi,Direct,Mobile,20,15,17,50.1,110.0,0.0,2.22
17871,2025-11-16,D01,Rajshahi,Facebook Ads,Mobile,25,14,24,41.3,114.0,1.0,2.08
17872,2025-11-16,D02,Rangpur,Google Ads,Mobile,60,33,54,45.5,101.0,1.0,1.84
17873,2025-11-16,D02,Rangpur,Google Ads,Mobile,101,63,86,44.7,132.0,1.0,1.39
17874,2025-11-16,D02,Rangpur,Google Ads,Mobile,42,29,37,44.2,78.0,1.0,2.41
17875,2025-11-16,D02,Rangpur,Referral/Ngo Partner,Mobile,26,15,23,38.8,79.0,0.0,1.79
17876,2025-11-16,D02,Rangpur,Youtube,Mobile,21,12,20,45.8,79.0,1.0,2.39
17877,2025-11-16,D02,Rangpur,Organic Search,Mobile,21,15,20,52.9,87.0,0.0,1.99
17878,2025-11-16,D02,Rangpur,Google Ads,Mobile,22,13,21,48.7,100.0,0.0,1.64
17879,2025-11-16,D03,Khulna,SMS Campaign,Mobile,54,35,48,43.8,115.0,1.0,1.9
17880,2025-11-16,D03,Khulna,Organic Search,Mobile,72,54,64,43.8,107.0,2.0,2.12
17881,2025-11-16,D03,Khulna,Youtube,Mobile,37,26,34,44.6,57.0,1.0,2.21
17882,2025-11-16,D03,Khulna,Youtube,Mobile,14,8,12,51.6,69.0,0.0,2.3
17883,2025-11-16,D03,Khulna,Google Ads,Mobile,21,16,20,43.5,92.0,0.0,2.26
17884,2025-11-16,D03,Khulna,Facebook Ads,Mobile,14,10,13,51.7,113.0,0.0,2.06
17885,2025-11-16,D03,Khulna,SMS Campaign,Desktop,14,9,13,54.2,49.0,0.0,2.07
17886,2025-11-16,D04,Mymensingh,Youtube,Mobile,42,31,39,44.4,98.0,1.0,2.14
17887,2025-11-16,D04,Mymensingh,Direct,Mobile,76,46,72,45.9,66.0,2.0,2.26
17888,2025-11-16,D04,Mymensingh,SMS Campaign,Mobile,30,19,27,41.2,97.0,1.0,1.75
17889,2025-11-16,D04,Mymensingh,Facebook Ads,Mobile,20,14,18,39.9,96.0,1.0,2.53
17890,2025-11-16,D04,Mymensingh,Facebook Ads,Mobile,18,12,17,44.5,57.0,0.0,2.17
17891,2025-11-16,D04,Mymensingh,Youtube,Mobile,12,10,10,57.7,120.0,0.0,2.13
17892,2025-11-16,D04,Mymensingh,Facebook Ads,Mobile,17,12,16,47.0,102.0,0.0,2.28
17893,2025-11-16,D05,Dhaka,Referral/Ngo Partner,Mobile,90,55,79,47.8,128.0,2.0,1.67
17894,2025-11-16,D05,Dhaka,Youtube,Mobile,71,40,66,58.3,96.0,1.0,1.81
17895,2025-11-16,D05,Dhaka,Organic Search,Mobile,31,23,27,49.0,88.0,1.0,1.8
17896,2025-11-16,D05,Dhaka,Organic Search,Mobile,38,22,35,45.7,82.0,1.0,2.02
17897,2025-11-16,D05,Dhaka,Organic Search,Mobile,26,15,22,58.9,59.0,0.0,1.54
17898,2025-11-16,D05,Dhaka,Google Ads,Mobile,19,12,17,51.9,87.0,0.0,1.59
17899,2025-11-16,D05,Dhaka,Organic Search,Desktop,24,14,22,47.7,80.0,0.0,1.78
17900,2025-11-16,D06,Barishal,Direct,Mobile,49,38,44,53.5,131.0,1.0,1.48
17901,2025-11-16,D06,Barishal,Referral/Ngo Partner,Mobile,53,37,49,40.5,130.0,1.0,1.68
17902,2025-11-16,D06,Barishal,Direct,Mobile,27,19,25,45.2,89.0,1.0,1.97
17903,2025-11-16,D06,Barishal,Google Ads,Mobile,18,12,16,50.0,162.0,0.0,1.41
17904,2025-11-16,D06,Barishal,SMS Campaign,Mobile,21,16,18,43.6,92.0,0.0,1.66
17905,2025-11-16,D06,Barishal,Google Ads,Mobile,11,7,10,43.3,79.0,0.0,1.58
17906,2025-11-16,D06,Barishal,Organic Search,Mobile,14,8,13,47.8,105.0,0.0,1.61
17907,2025-11-16,D07,Chattogram,SMS Campaign,Mobile,57,42,53,50.8,79.0,1.0,1.57
17908,2025-11-16,D07,Chattogram,Youtube,Mobile,82,53,75,45.8,100.0,1.0,1.38
17909,2025-11-16,D07,Chattogram,Facebook Ads,Mobile,22,14,21,50.4,73.0,0.0,1.93
17910,2025-11-16,D07,Chattogram,Referral/Ngo Partner,Mobile,33,20,29,53.4,99.0,0.0,1.25
17911,2025-11-16,D07,Chattogram,SMS Campaign,Mobile,17,12,16,49.4,104.0,0.0,1.97
17912,2025-11-16,D07,Chattogram,Youtube,Mobile,19,15,17,48.8,114.0,0.0,1.3
17913,2025-11-16,D07,Chattogram,Direct,Desktop,19,14,17,45.8,120.0,0.0,1.63
17914,2025-11-16,D08,Sylhet,SMS Campaign,Mobile,21,14,19,53.2,56.0,0.0,1.43
17915,2025-11-16,D08,Sylhet,SMS Campaign,Mobile,35,23,33,46.5,114.0,0.0,1.35
17916,2025-11-16,D08,Sylhet,Direct,Mobile,13,10,11,45.8,93.0,0.0,1.45
17917,2025-11-16,D08,Sylhet,Facebook Ads,Mobile,12,8,11,49.7,136.0,0.0,1.32
17918,2025-11-16,D08,Sylhet,Direct,Mobile,12,9,11,46.6,104.0,0.0,0.99
17919,2025-11-16,D08,Sylhet,Google Ads,Mobile,8,5,7,59.9,108.0,0.0,1.64
17920,2025-11-16,D08,Sylhet,Facebook Ads,Mobile,9,7,8,45.3,97.0,0.0,1.65
17921,2025-11-17,D01,Rajshahi,Organic Search,Mobile,88,60,80,44.9,104.0,2.0,2.56
17922,2025-11-17,D01,Rajshahi,Referral/Ngo Partner,Mobile,78,60,71,52.6,104.0,2.0,2.34
17923,2025-11-17,D01,Rajshahi,Youtube,Mobile,36,20,31,52.9,99.0,1.0,1.62
17924,2025-11-17,D01,Rajshahi,Direct,Desktop,31,24,29,41.5,84.0,1.0,1.9
17925,2025-11-17,D01,Rajshahi,Facebook Ads,Mobile,25,14,22,55.8,103.0,0.0,1.88
17926,2025-11-17,D01,Rajshahi,Referral/Ngo Partner,Desktop,25,18,24,47.0,102.0,1.0,2.54
17927,2025-11-17,D01,Rajshahi,Organic Search,Mobile,23,13,22,48.4,74.0,0.0,1.98
